mirID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
mir31,-0.032400019,-0.21216017,-0.480803192,-0.047762852,0.153847933,0.011116932,0.3923226,0.090857238,0.050096288,0.179690182,-0.006111133,0.002853741,-0.012046575,-0.040852033,0.019742297,0.065533698,0.000556071,0.383481473,-0.13278763,-0.147728413,-0.081180386,-0.149602279,0.095529392,0.259658575,0.465793103,-0.5515517,-0.072340243,-0.050044894,0.054060362,0.058497343,-0.22502552,0.04576325,-0.505695283,-0.036813252,-0.128115222,-0.070284829,0.206978947,0.133280382,0.271507263,0.098682687,0.144868419,-0.070950367,-0.365157634,-0.026213484,-0.228310525,0.191653088,-0.129123956,0.181422129,0.178980529,0.093093224,0.090853944,-0.45088917,0.148508981,0.477935344,-0.219751641,0.108746782,0.283262521,-0.747928441,0.339702696,-0.227765515,0.008642484,0.215123877,-0.099979833,-0.25760296
mir32,-0.02182823,-0.139395639,-0.213747695,-0.06231714,0.108378768,-0.005343337,0.267072886,0.148639888,0.013154461,0.166865394,-0.017759595,0.207462221,-0.142733574,-0.185972616,-0.110301942,0.071290925,0.032475412,0.314324796,-0.111804187,0.132218212,-0.034985617,0.018823955,0.091386825,-0.111223854,0.118141882,-0.031969294,-0.028806314,0.097526394,-0.073484667,0.000344682,-0.107826442,-0.062078342,-0.552460432,0.077948943,-0.19012253,0.128974721,0.337256223,0.309982747,0.250120968,0.230331898,0.148550734,-0.113306336,-0.6641047,-0.039475646,-0.278551042,0.153476059,-0.070362084,0.145161122,0.138842627,0.037822589,0.112153873,-0.241677672,0.114796482,0.307077378,-0.154874265,-0.067041837,-0.040338889,-0.235930547,0.084680989,-0.218010545,-0.22622332,0.482898533,-0.090568841,-0.087969832
mir33,-0.018203141,-0.231823623,-0.458746493,-0.119782396,0.176187038,-0.045343157,0.470537633,0.079723291,0.140199423,0.194176391,-0.011710749,-0.112950534,0.025298281,-0.004658028,0.003174074,0.033802815,0.221969754,0.331452608,-0.062910184,0.04103661,-0.109534971,-0.17007789,0.083621494,0.313187718,0.324457645,-0.656248212,-0.111484155,-0.120278887,0.071781017,0.087910883,-0.256553501,-0.15026553,-0.466079235,0.076777786,0.127267554,-0.214291975,0.317765176,0.243750036,0.346985519,-0.131137073,0.273288965,-0.044058226,-0.3114613,0.001960855,-0.26982674,0.269367337,-0.113256454,0.154261053,0.228403866,0.072665438,0.299724013,-0.60332489,0.089950249,0.481574744,-0.134453803,0.043924231,0.316694289,-0.869606793,0.146744952,-0.253240407,-0.1056903,0.202712342,-0.029983005,-0.238727212
mir34,0.015033681,-0.083122715,-0.397806048,-0.129512057,0.119811073,0.03039165,0.354835212,0.109663308,0.048053276,0.194617271,0.241169259,0.195781916,-0.040082086,-0.000719837,0.136412323,-0.111371182,0.036847048,0.163718238,-0.134235337,-0.250540346,-0.142217338,-0.180587843,0.117585868,0.038865898,0.22686094,-0.371261358,0.081995741,-0.06068122,0.036551673,0.003485171,-0.159947783,-0.168477476,-0.501663685,0.095314831,0.023466226,0.003033275,0.311888427,0.464691579,0.336526811,0.157211974,0.147412419,0.03465721,-0.493767768,-0.04050111,-0.284552544,0.198552921,0.037871428,0.2178583,-0.018440271,0.002607792,0.315664262,-0.39337495,0.123095572,0.247618854,0.099443696,0.076170579,0.108719677,-0.636594236,-0.097691365,-0.194174498,-0.078877971,0.45700562,-0.028625371,-0.024622826
mir35,-0.169339612,-0.135413557,-0.339218557,0.083719857,0.132634386,0.008502186,0.180749953,0.114122085,-0.041301727,0.102923207,0.132999048,0.213966012,-0.070657894,0.084993079,0.046324488,0.040302411,0.339254856,-0.019328129,-0.042252585,-0.303281486,-0.037282504,-0.177981004,0.122941107,-0.066756986,0.072456554,-0.181591958,0.183064133,0.02355147,-0.080532975,-0.039974947,-0.128494099,-0.161735341,-0.391821623,-0.135403901,-0.046238415,-0.027837487,0.562260926,0.358045012,0.347051919,0.203186348,-0.080885082,-0.006428699,-0.37877214,-0.047473196,-0.228165209,0.107087992,0.017804429,0.247517645,-0.194598377,0.272273302,0.255666286,-0.17819041,-0.128642306,0.198169947,-0.081566393,0.034736976,-0.074454226,-0.372338682,-0.058297094,0.028609026,-0.078346804,0.434573919,-0.263862044,-0.145606503
mir36,0.028117171,-0.177708492,-0.407069087,-0.028878672,0.135488227,0.123387568,0.426644176,0.084393531,0.019581363,0.168195054,0.207937419,0.061269674,0.034699153,0.143949911,0.060814627,0.066300392,0.023528511,0.294726253,-0.23661755,-0.113525867,-0.037195876,-0.139000297,0.090152003,0.252838731,0.581668377,-0.456902951,-0.138903946,0.016055034,-0.094102263,-0.000738137,-0.253513575,-0.214230582,-0.631126642,-0.174252763,-0.035019133,-0.115936525,0.140121594,0.024705239,0.250011444,0.095348001,0.067794785,-0.000621504,-0.308269233,-0.031518783,-0.178932503,0.195383847,0.126748472,-0.097130328,-0.002842401,0.076198265,0.258173168,-0.357225358,0.145036012,0.520567715,-0.041262303,0.010620294,0.254282832,-0.659068406,-0.115920112,-0.011318545,-0.032337829,0.272753388,-0.132541373,-0.093271554
mir37,-0.043970883,-0.241094053,-0.220923185,-0.057411056,0.194069624,0.058491591,0.227187037,0.179750144,-0.037996486,0.186133102,0.14059554,-0.02706692,-0.120621637,0.069714732,0.187835917,0.10341914,0.072217673,0.082383506,-0.190937385,-0.015711645,0.037443444,-0.009482151,0.060819741,0.03619213,0.148129463,-0.34702009,-0.035951156,0.120869242,-0.141626,0.008911598,-0.138468504,-0.225934699,-0.541230738,-0.184880838,-0.239235133,0.040793132,0.299953818,-0.008560302,0.085119955,0.239900187,0.181410208,-0.08866287,-0.574197412,0.020942613,-0.287151545,0.265462458,-0.023612507,0.23415494,0.249421865,0.160887763,-0.223916858,-0.237917781,-0.026824672,0.467065483,0.134907722,-0.199125454,0.229532838,-0.502137125,0.122613624,-0.052872974,0.010269667,0.146884188,-0.361540794,-0.023901144
mir38,-0.043970883,-0.241094053,-0.220923185,-0.057411056,0.194069624,0.058491591,0.227187037,0.179750144,-0.037996486,0.186133102,0.14059554,-0.02706692,-0.120621637,0.069714732,0.187835917,0.10341914,0.072217673,0.082383506,-0.190937385,-0.015711645,0.037443444,-0.009482151,0.060819741,0.03619213,0.148129463,-0.34702009,-0.035951156,0.120869242,-0.141626,0.008911598,-0.138468504,-0.225934699,-0.541230738,-0.184880838,-0.239235133,0.040793132,0.299953818,-0.008560302,0.085119955,0.239900187,0.181410208,-0.08866287,-0.574197412,0.020942613,-0.287151545,0.265462458,-0.023612507,0.23415494,0.249421865,0.160887763,-0.223916858,-0.237917781,-0.026824672,0.467065483,0.134907722,-0.199125454,0.229532838,-0.502137125,0.122613624,-0.052872974,0.010269667,0.146884188,-0.361540794,-0.023901144
mir39,0.201640412,-0.13760893,0.007625855,-0.133560464,0.105433226,-0.048194483,0.26517421,0.057217758,-0.032003287,0.127925873,-0.035706058,0.193993226,-0.116577759,0.084011838,-0.083491951,0.145970494,0.131374553,0.09578374,0.002215302,-0.132824406,0.063440472,-0.032517862,0.100083537,0.117650293,0.347475737,-0.227921829,-0.142718211,0.103709683,-0.045899332,0.034501437,-0.225398749,-0.178941667,-0.567685425,-0.287583888,0.117297277,-0.220336735,0.300130606,-0.030654456,-0.092254192,0.198467925,-0.073521294,0.03845948,-0.450461805,-0.022700762,-0.145583719,0.197396427,0.074229218,-0.239109442,0.294845074,-0.029893165,0.2990264,-0.217336833,-0.04661103,0.563031554,0.087480798,-0.191350043,0.25316146,-0.491053522,-0.105586909,0.085076421,-0.035021123,0.272743762,-0.113178052,-0.202330992
mir40,0.001435331,-0.200107083,-0.306198359,-0.108933724,0.19608511,-0.036975101,0.265222609,0.112372816,0.01186227,0.140364975,0.007056061,-0.112366743,-0.079223596,-0.066254184,0.146646425,-0.043544918,0.082958385,0.270075977,0.015253638,0.002937143,0.098400623,-0.327730268,0.088736698,0.114533961,0.377954364,-0.351478964,0.237920776,0.007026828,0.107841477,0.034190051,-0.17890662,-0.095009834,-0.508249462,-0.04317715,-0.243149623,0.071883731,-0.084809937,0.254905581,0.316157132,0.216175929,0.079796404,-0.189368397,-0.583329082,0.000227777,-0.218482748,0.147525683,0.061560679,0.163514778,0.029569304,-0.004287534,-0.138235003,-0.278053641,0.069643378,0.295349151,-0.192697644,0.112589724,0.229462564,-0.535828948,0.109752759,-0.175146848,-0.036187459,0.262253046,0.041036885,-0.407181889
mir41,-0.158828542,-0.192840561,-0.163889423,-0.078534581,0.187021747,-0.010682902,0.345183432,0.082314871,0.097152904,0.158132181,-0.113102399,0.009155941,-0.137384161,-0.040879797,-0.064719394,0.031014312,-0.003705655,0.049396485,-0.177352145,0.033637218,-0.01123089,-0.378176868,0.054384906,0.066911176,0.295906633,-0.291484416,-0.085453495,0.114054941,0.11431732,0.078296125,-0.18170546,-0.248990446,-0.479734629,-0.088161565,0.030642869,-0.051450506,0.167469636,0.394533962,-0.248509496,0.221209034,0.039797265,-0.106918789,-0.512785554,0.006217663,-0.227371991,0.293281496,-0.321217507,0.021009117,0.101406738,-0.106575355,0.344936073,-0.307303727,-0.027720379,0.418270499,-0.013665369,-0.093934417,0.192180604,-0.491683692,0.253121436,-0.183603778,-0.07452286,0.226291567,-0.117126614,-0.389226019
mir42,-0.158828542,-0.192840561,-0.163889423,-0.078534581,0.187021747,-0.010682902,0.345183432,0.082314871,0.097152904,0.158132181,-0.113102399,0.009155941,-0.137384161,-0.040879797,-0.064719394,0.031014312,-0.003705655,0.049396485,-0.177352145,0.033637218,-0.01123089,-0.378176868,0.054384906,0.066911176,0.295906633,-0.291484416,-0.085453495,0.114054941,0.11431732,0.078296125,-0.18170546,-0.248990446,-0.479734629,-0.088161565,0.030642869,-0.051450506,0.167469636,0.394533962,-0.248509496,0.221209034,0.039797265,-0.106918789,-0.512785554,0.006217663,-0.227371991,0.293281496,-0.321217507,0.021009117,0.101406738,-0.106575355,0.344936073,-0.307303727,-0.027720379,0.418270499,-0.013665369,-0.093934417,0.192180604,-0.491683692,0.253121436,-0.183603778,-0.07452286,0.226291567,-0.117126614,-0.389226019
mir43,-0.158828542,-0.192840561,-0.163889423,-0.078534581,0.187021747,-0.010682902,0.345183432,0.082314871,0.097152904,0.158132181,-0.113102399,0.009155941,-0.137384161,-0.040879797,-0.064719394,0.031014312,-0.003705655,0.049396485,-0.177352145,0.033637218,-0.01123089,-0.378176868,0.054384906,0.066911176,0.295906633,-0.291484416,-0.085453495,0.114054941,0.11431732,0.078296125,-0.18170546,-0.248990446,-0.479734629,-0.088161565,0.030642869,-0.051450506,0.167469636,0.394533962,-0.248509496,0.221209034,0.039797265,-0.106918789,-0.512785554,0.006217663,-0.227371991,0.293281496,-0.321217507,0.021009117,0.101406738,-0.106575355,0.344936073,-0.307303727,-0.027720379,0.418270499,-0.013665369,-0.093934417,0.192180604,-0.491683692,0.253121436,-0.183603778,-0.07452286,0.226291567,-0.117126614,-0.389226019
mir44,-0.06145931,-0.149539679,-0.165197685,0.083098844,0.175702453,-0.128857389,0.219289854,0.093635254,0.040528033,0.129590809,-0.190892294,-0.053260334,-0.084148183,0.135665074,-0.08122769,-0.065037698,0.365725428,0.22561197,0.002890095,0.097303785,0.094540507,-0.038063608,0.093165524,-0.11057844,0.2156322,-0.329055309,-0.175948247,0.104813404,-0.137693554,0.069360055,-0.161157414,-0.162371516,-0.55288583,-0.065750487,-0.226910189,-0.095392518,0.359100461,0.113013178,0.146055758,0.213402227,0.10525547,-0.097538739,-0.431882203,-0.032996126,-0.243803307,0.182734981,-0.055010792,0.038967282,0.108390555,-0.122066848,-0.332785577,-0.275095016,-0.182228208,0.318307668,0.065462157,-0.104749136,0.225619227,-0.637230277,0.167387366,-0.152045652,-0.219705611,0.496725649,-0.128170982,0.026213059
mir45,0.235254824,-0.116251037,-0.300563693,0.1061166,0.146422416,-0.173441395,0.24707754,0.074236326,0.078915201,0.162992045,-0.108705722,0.152540669,-0.010511066,-0.070382856,-0.07273408,0.00427742,0.428836226,0.147096798,0.075311929,0.211296007,0.131275386,-0.183439612,0.108748958,0.247433349,0.23466374,-0.321376711,-0.00134746,0.119398639,0.051561181,0.076908484,-0.250596404,-0.237254336,-0.499660999,-0.17496866,0.128030777,-0.156290039,0.187462553,0.312304974,0.092451289,0.215884998,-0.119989194,0.027685143,-0.526915848,-0.052994803,-0.145092532,0.116624601,-0.02943686,-0.078689963,0.089686058,-0.216509357,-0.252944827,-0.292398453,-0.269981593,0.446481943,-0.091420606,-0.061087862,0.278323144,-0.577708423,-0.160379365,-0.178119823,-0.213593841,0.458022058,0.130935252,-0.042758089
mir46,-0.0126378,-0.219591111,-0.395393848,0.252923071,0.203254268,-0.02934413,0.213619947,0.091596879,0.114124142,0.137205541,-0.112008467,-0.094144233,-0.02480055,-0.020083178,0.021054311,0.000148868,0.306277424,0.109780811,0.207024798,-0.147375613,0.023322551,-0.194395706,0.103426658,0.228487104,0.384100586,-0.544416606,0.076887608,0.086244315,0.020179849,0.088378228,-0.173137605,-0.017643906,-0.421993732,-0.279705465,-0.079941355,-0.072072335,0.425207049,0.155261427,0.083602913,0.177539572,0.175736845,-0.092624426,-0.353140593,-0.059170198,-0.23683311,0.15873833,-0.028844021,0.165134639,0.03221222,0.16766946,-0.393606037,-0.345525414,-0.005090795,0.392684907,-0.045696151,-0.050948635,0.275510967,-0.757442951,0.176824316,-0.197720632,-0.092940576,0.262122989,-0.190057278,0.086975396
mir47,0.08895772,-0.141330391,-0.047325019,0.116403453,0.159725711,-0.052125793,0.22682403,0.130398884,-0.048268583,0.198817015,0.063350461,-0.056504913,-0.085033186,-0.140335411,0.136420071,0.066927493,0.115548745,0.121869124,-0.141125485,0.159954116,-0.250408947,-0.114216901,0.091642097,0.205402747,0.375766575,-0.313249677,0.055596769,0.144804731,0.001480599,0.017362831,-0.120094277,-0.154762909,-0.46259284,0.091524974,-0.102933154,-0.2191872,0.227399632,0.185842231,-0.304372221,0.271453708,0.083575092,-0.143469587,-0.504383802,0.032372646,-0.240838856,0.235701695,0.115006141,0.003904074,0.217765093,0.056732591,-0.178662747,-0.323351562,-0.067627966,0.297879666,0.230343282,-0.095730588,0.217780709,-0.456411332,0.186150476,-0.184268013,-0.010879003,0.323227048,-0.157633036,-0.211127847
mir48,0.009477209,-0.181463212,-0.182128534,-0.078458689,0.152887389,0.015153985,0.169250742,0.076332599,0.001168213,0.182318747,0.141376495,-0.0989246,-0.126657352,-0.04927044,-0.128949463,0.114814036,0.365488589,0.238044038,-0.049253933,0.213395163,0.036474805,-0.176931962,0.078825131,0.056478843,0.27905333,-0.128750414,-0.051034432,0.076058879,-0.112873785,0.005642954,-0.143588856,-0.191949219,-0.564318657,-0.049029462,-0.214097798,-0.124977171,0.143672198,0.33879447,0.121688053,0.189702123,0.117117271,-0.20437634,-0.221847907,-0.029585632,-0.244696021,0.148073331,-0.077617429,0.369187683,0.066997893,-0.013197623,-0.259442449,-0.202240676,-0.020199789,0.469521701,0.319292039,-0.051330648,0.142222255,-0.346984208,-0.005603235,-0.146206185,-0.138419732,0.328403771,-0.290638298,-0.09077163
mir49,0.121215023,-0.181720257,-0.156164616,0.054352384,0.165136546,-0.148109928,0.293426603,0.081583723,-0.026141567,0.196954623,0.120130002,0.012605431,-0.068269864,0.006736455,-0.075926684,-0.065486632,-0.124485999,0.049591638,-0.229466394,0.035384592,-0.048500948,-0.221058622,0.065202914,-0.027535489,0.463479072,-0.172381952,-0.084231392,0.104045086,-0.113968171,-0.001139602,-0.080688879,-0.187523678,-0.564644337,-0.169583976,-0.045917653,0.104989767,0.243425459,0.243439987,-0.088341005,0.217071921,0.058947206,0.063897841,-0.480654776,-0.007119542,-0.24820444,0.232731149,-0.065853104,0.157496095,0.100416161,0.053995848,-0.240166217,-0.257925272,0.049300019,0.430900753,0.045765426,-0.014739372,0.056595434,-0.330123335,0.01339226,-0.112331882,0.06350226,0.319029063,-0.372438997,-0.195398971
mir50,0.056073237,-0.149833009,-0.368249655,0.187721863,0.144555643,0.053428732,0.209698811,0.0711217,0.031000597,0.149184465,-0.078376584,0.064393848,-0.073636539,0.12596783,0.008856614,-0.014296797,0.085798435,0.067529134,-0.217016682,-0.071817942,-0.022348642,-0.174081758,0.104909435,0.178253695,0.190374434,-0.237390399,-0.064626642,0.142776623,-0.091546394,0.019839736,-0.196394384,-0.071752861,-0.40882358,-0.311925709,0.209443912,-0.024744771,0.288139552,0.272767663,-0.084416881,0.230786994,-0.179211944,-0.060943708,-0.361146688,-0.045453507,-0.147652194,0.160636693,0.011579465,-0.087770395,0.258788824,-0.087590784,-0.296242148,-0.216692656,0.027069943,0.460521281,-0.121623367,-0.212586313,0.21699281,-0.507828176,-0.164229408,-0.052171603,-0.171807081,0.362706631,-0.122248448,-0.264062494
mir51,0.04996049,-0.192983598,-0.355052918,0.092001416,0.162987858,0.023728393,0.257006496,0.104837492,0.032148577,0.217227861,-0.015144133,-0.115230873,-0.126492545,-0.002856988,0.059074398,0.126070857,0.102152303,0.338811129,-0.218171611,0.041037101,-0.071935154,0.093875483,0.086696684,0.033006959,0.250314474,-0.420894772,-0.167792782,0.099906236,-0.010089434,0.042484201,-0.253575087,-0.108310118,-0.544786334,-0.332616895,-0.016979001,-0.184918433,0.18182908,0.171903774,0.129502043,0.245326594,0.09576939,-0.018568531,-0.429386944,-0.043034136,-0.22776708,0.157098174,-0.089215674,0.254214078,-0.006915813,0.034865685,-0.328362554,-0.225866005,-0.158385158,0.583827138,-0.177777708,0.03082365,0.270207524,-0.592470467,-0.156550691,-0.165636599,-0.094138958,0.154318005,-0.389619678,0.035785433
mir52,-0.036516223,-0.132600069,-0.12260247,-0.039844826,0.118097551,0.100033112,0.196213335,0.124229044,0.027133672,0.155312598,-0.003198197,0.17168811,-0.085860334,0.016579196,0.19635579,-0.068070807,-0.093527146,0.120308086,0.265901893,-0.26011169,-0.068103082,-0.226138249,0.117516808,0.141200751,0.395490825,-0.143845975,-0.074011073,0.042805359,0.079374865,-0.00967757,-0.0941751,0.327230066,-0.414817989,-0.162159279,-0.0720338,-0.064322494,0.155681029,0.386535555,-0.132489517,0.17352432,0.139228955,-0.056990568,-0.526655376,0.090517066,-0.153133914,0.157581225,0.22494489,-0.083060086,0.132665753,-0.14264445,0.260518163,-0.309392035,0.039699409,0.207530931,0.077596977,0.005012722,0.038344037,-0.339040279,0.05298264,-0.171794564,0.038740043,0.277986646,-0.238229483,-0.34269613
mir53,-0.045644607,-0.005673681,-0.236848801,-0.104151182,0.127951339,0.030253306,0.32958895,0.095620565,0.071359776,0.175040394,0.01999443,0.17238681,0.008426687,0.049050763,0.13193354,-0.139869407,-0.19244346,0.226752311,0.269767225,-0.247214302,-0.077221423,-0.325639367,0.121982478,0.174419731,0.342204809,-0.303840488,-0.084909022,-0.008418258,0.083962478,-0.012334288,-0.177255556,0.264176518,-0.521070957,-0.132039979,-0.071210667,0.130865499,0.090161562,0.365972251,-0.135046721,0.1817718,0.05283495,-0.083393447,-0.560893118,-0.014992772,-0.162184164,0.161940351,0.168632969,-0.099529177,0.192514986,-0.127287,0.272019863,-0.398543894,-0.047304638,0.271189898,-0.235036507,0.022681566,0.165130988,-0.539441645,-0.06377127,-0.176695526,-0.105953626,0.380278438,-0.213343114,-0.203938752
mir54,-0.045644607,-0.005673681,-0.236848801,-0.104151182,0.127951339,0.030253306,0.32958895,0.095620565,0.071359776,0.175040394,0.01999443,0.17238681,0.008426687,0.049050763,0.13193354,-0.139869407,-0.19244346,0.226752311,0.269767225,-0.247214302,-0.077221423,-0.325639367,0.121982478,0.174419731,0.342204809,-0.303840488,-0.084909022,-0.008418258,0.083962478,-0.012334288,-0.177255556,0.264176518,-0.521070957,-0.132039979,-0.071210667,0.130865499,0.090161562,0.365972251,-0.135046721,0.1817718,0.05283495,-0.083393447,-0.560893118,-0.014992772,-0.162184164,0.161940351,0.168632969,-0.099529177,0.192514986,-0.127287,0.272019863,-0.398543894,-0.047304638,0.271189898,-0.235036507,0.022681566,0.165130988,-0.539441645,-0.06377127,-0.176695526,-0.105953626,0.380278438,-0.213343114,-0.203938752
mir55,-0.215460092,-0.170164257,-0.276147485,0.229390547,0.165260613,0.132892013,0.210519508,0.138580233,-0.02387163,0.13869603,-0.233338282,0.018938055,-0.014216266,0.102721371,0.213179573,-0.024858534,0.180510238,0.092395596,0.023289256,-0.120437682,-0.12780869,-0.169141233,0.101676501,0.074820966,0.332181603,-0.386948615,-0.108392142,0.029049372,-0.146377668,0.068525292,-0.064901553,0.044088848,-0.371391237,-0.29758811,0.087424077,0.103812411,0.290427685,0.111095548,-0.389080226,0.245019495,0.015817631,-0.022393363,-0.327026784,-0.045713935,-0.190221176,0.159623832,0.012577963,0.030037858,-0.071413711,0.090605147,-0.138195336,-0.283314884,-0.003954704,0.31293568,0.224270776,-0.036968656,0.100337237,-0.630004406,-0.044905063,-0.058561288,0.029166911,0.430244833,-0.190792903,-0.284854621
mir56,0.173747376,-0.157994971,-0.119700402,0.085473903,0.152215928,-0.149395779,0.269380301,0.080117278,0.095201999,0.191800728,-0.073602431,-0.064875647,-0.000323749,0.057606835,-0.074168853,0.031303994,0.238949716,0.142161533,-0.258890957,-0.064989917,-0.032362547,0.074041173,0.113911949,0.188568756,0.380334854,-0.575803518,-0.006333916,0.126910567,-0.007617509,0.09803395,-0.224782571,0.02732916,-0.454101413,-0.2138329,-0.017028114,-0.220925882,0.536376178,0.046175256,-0.248072639,0.021492213,0.183022991,-0.02997073,-0.269571275,-0.054080784,-0.21567513,0.175485805,0.187050581,-0.088966556,0.30948624,-0.026117353,-0.385599405,-0.423943371,-0.1317444,0.627456665,-0.052042253,0.001284769,0.330049187,-0.788146496,0.183728799,-0.205804259,-0.080676764,0.258022398,-0.053706743,-0.059167173
