SMID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
comp381,0.135014281,-0.072924264,0.071061179,0.113271989,-0.033876646,0.439866304,-0.305377215,-0.04954708,0.089796737,0.049273256,0.077320896,0.1165644,-0.022621328,-0.041714672,0.039777298,-0.063726038,-0.049381204,-0.019379951,0.053759675,0.0072014,0.010174183,-0.064350672,0.063057035,-0.375184685,0.025819892,-0.283206373,0.02121111,0.041111194,0.00095118,0.033273749,0.06285958,0.305029333,0.007061837,0.075859696,0.086588256,0.067792028,-0.107313752,-0.023592932,-0.108845294,0.054860216,0.362492889,0.040787853,0.051928889,-0.075142652,-0.033843815,0.238734558,0.008477447,-0.091547549,0.061762184,0.035018403,0.02283299,-0.188947484,0.127889305,0.030902503,0.395154238,0.0464525,0.078264728,0.007731616,-0.016508058,0.033208914,0.195447609,0.039887853,-0.418049574,0.027916046
comp382,0.141161755,-0.003475816,0.070751891,0.062418621,-0.031668697,0.429103941,-0.198952332,-0.059600729,0.054511208,0.06948524,-0.032942515,-0.035203807,-0.033767845,-0.014135725,0.055426065,0.023122521,-0.051750541,-0.023875503,0.015189555,-0.012307866,0.176361248,-0.046771158,0.012688513,-0.324187905,0.024899501,-0.271702945,0.030428922,-0.044725668,0.080827482,0.043648805,-0.032854874,0.247570649,0.029847356,0.055770051,0.135145888,-0.000190281,-0.170622662,-0.002194189,-0.046988867,0.05344535,0.559061468,-0.026515294,-0.03553107,-0.004745333,0.055968225,0.312969148,0.09288574,-0.14132984,0.053410776,0.043990754,0.035104811,-0.272860855,-0.006811955,-0.006793543,0.324140459,-0.004777697,0.010549584,0.035084199,0.062633298,-0.070619531,0.146545634,-0.02769806,-0.329199731,0.076497622
comp383,0.101432502,0.01627383,-0.072481558,0.006577645,-0.027259167,0.486037374,-0.025425665,0.033316087,-0.03234078,0.023175955,-0.00389107,-0.011832766,-0.011969851,0.049470782,0.011441475,0.007130092,-0.005043157,-0.073675938,-0.018825941,0.035612945,0.055034645,0.174170271,0.050068077,-0.25929898,-0.007148745,-0.263757139,0.050910067,-0.017333839,0.051545672,0.151437297,-0.043583956,0.17563723,-0.037286546,0.052198067,0.094960496,-0.048961002,-0.174825922,-0.033425439,-0.005760089,0.03942842,0.344789296,-0.038647465,-0.040050898,0.035825774,0.019942176,0.341169894,-0.04140817,-0.221033067,-0.024401529,0.065125979,0.013684779,-0.15717572,0.010177884,0.030880088,0.35874787,-0.036350176,0.016806288,0.041134119,-0.005438387,-0.034733232,0.165563866,0.012307975,-0.241874129,0.00055725
comp384,0.044078212,0.067836367,-0.371409982,-0.011270029,-0.032538418,0.448677123,-0.350684524,-0.041665778,-0.026915807,0.027879875,0.005233282,-0.00496068,-0.014630781,-0.001787273,0.017089451,0.051972903,-0.013982588,0.024137631,-0.027648358,-0.026559686,0.088996097,0.015596064,0.098242417,-0.146817505,0.032935973,-0.208161026,0.037545219,-0.019851264,0.056528453,0.128941,-0.002146319,0.196083263,-0.014115146,0.063424259,0.096232578,0.032095555,-0.087323621,-0.078211166,-0.017335299,-0.030507535,0.173196584,0.007922064,-0.068270318,0.015727216,0.036918201,0.350848854,-0.002762548,-0.259427905,0.023460312,-0.013446044,0.023336023,-0.134050578,-0.005890972,-0.059284475,0.248328656,-0.026885264,0.0225493,-0.077023037,0.09415324,-0.007300665,0.217523411,-0.009306239,-0.395417362,0.065676413
comp385,0.080777854,0.032495879,-0.363363355,-0.017018173,-0.035611037,0.458503693,-0.019140717,-0.034134608,0.068555564,0.024351513,0.035415608,0.041315462,-0.011592626,0.015374131,-0.018848481,-0.016300194,-0.018925019,-0.103409976,-0.016118841,0.067024931,0.069597445,0.029315833,0.100788504,-0.160335109,-0.026776761,-0.239418983,0.03835731,-0.027701629,0.037131898,0.139328718,-0.0035716,0.150730565,-0.002582452,0.049853116,0.086883068,0.035800833,-0.073899195,-0.004542903,-0.009511795,-0.016015075,0.193779886,-0.052052792,0.014232866,0.067228943,0.044033572,0.437774748,-0.007524074,-0.266328096,0.037810851,0.027279815,0.025319397,-0.060010858,-0.005846042,-0.028522749,0.346788526,0.021335546,0.032530438,-0.024539689,0.02595368,-0.051027834,0.172521949,0.061534937,-0.249798894,-0.009235282
comp386,0.088180326,-0.086830474,-0.882381618,-0.01630434,-0.015999675,0.298222303,-0.108723424,0.051238131,-0.00412659,0.048225451,0.153040439,0.065180078,-0.007165542,-0.077308498,-0.011250791,0.062432416,-0.048572022,0.032905467,-0.020841112,-0.008083985,-0.087348714,0.042718954,0.073186994,-0.120517217,-0.09412507,-0.21174933,-0.476233125,0.029121049,-0.081925742,0.080790937,-0.002420042,-0.153751835,0.006047547,0.086139351,0.114523239,0.072531655,0.128570348,0.002240722,-0.094184458,0.089960307,0.091240942,-0.030038957,-0.04733016,-0.003925728,0.010837911,0.490508974,0.045089077,-0.44165951,-0.056999754,-0.057805274,0.083852768,-0.067995481,0.129275501,0.073255591,0.472525865,-0.036200091,4.59E-05,-0.101640046,-0.081157632,-0.021286018,-0.046576504,0.103201009,-0.803327024,0.021811716
comp387,0.057804618,-0.041639816,-0.371244967,-0.015431325,-0.032176357,0.466804057,0.011443649,-0.071356326,-0.043516573,0.016020631,0.077079922,0.023415441,-0.013006178,-0.034664266,-0.034966655,0.027178282,-0.017656332,-0.057547167,-0.052872993,0.033986453,0.042348407,-0.031157471,0.100879073,-0.128581703,-0.017284842,-0.261487007,0.017886585,-0.016798923,0.031833321,0.138545871,-0.008843439,0.232122213,0.013269641,0.047504127,0.098545432,-0.006086425,-0.076209523,-0.069951586,-0.041737068,-0.000103651,0.211557001,-0.008788301,0.005516626,0.005434799,-0.020180861,0.313115835,-0.1025481,-0.264339268,0.041895811,-0.00224008,0.022018492,-0.174862191,0.023379432,0.04860805,0.27156502,0.024702866,0.065248914,0.044073638,0.053663548,-0.009868895,0.22513555,0.062338285,-0.257766306,-0.011208782
comp388,0.074061908,-0.034134556,0.060111795,0.089953586,-0.027987096,0.514846146,-0.041396022,-0.09999577,0.053551354,0.105660833,0.025950931,0.051044963,-0.036721248,-0.00905371,-0.016682496,-0.01176472,-0.008624998,-0.054632284,-0.018151084,-0.015050075,0.116751306,-0.090632297,0.044260863,-0.417652398,-0.005278074,-0.232947558,0.01977089,-0.004188421,0.059664823,0.042951882,0.062414568,0.247315302,-0.029098345,0.073421054,0.128410324,0.060874641,-0.184730127,-0.044938743,-0.043732133,0.066750579,0.329219162,-0.013784174,-0.01067639,-0.030180741,0.014886986,0.348570883,-0.029463274,-0.044412963,-0.003117744,0.031627458,0.018269271,-0.134186074,0.035571966,0.018423744,0.355334908,0.000568712,0.026885472,0.072796129,0.015810389,-0.027346073,0.227800146,-0.006452181,-0.418656975,0.049470056
comp389,0.109177664,0.044863671,-0.323946029,-0.014848807,-0.034574997,0.469218582,-0.019040553,-0.03094765,0.061285287,0.02398916,0.036091127,0.041124113,-0.01195519,0.017414125,-0.020802939,-0.009446852,-0.016877893,-0.094341584,0.000369657,0.067852117,0.070783086,0.030032149,0.099678226,-0.169813767,-0.005072123,-0.25289318,0.045336671,-0.03331935,0.032679278,0.13863197,0.002136699,0.170145065,-0.01655679,0.052394092,0.086463466,0.038677383,-0.083528608,0.002902758,-0.004732111,-0.038876399,0.221079186,-0.041184753,0.015327075,0.065551825,0.03774881,0.40473032,-0.026377464,-0.25399074,0.03765551,0.023851773,0.021557897,-0.056913201,-0.014838346,-0.042983606,0.341112614,0.00982854,0.028249776,-0.041454971,0.03611505,-0.041729353,0.177228317,0.065613866,-0.220168427,0.0003495
comp390,-0.001991292,0.008622251,-0.568320751,-0.013700257,-0.036884077,0.365311831,-0.025283495,-0.074151807,-0.035569161,0.029336507,0.034298781,-0.021325473,-0.013351828,0.026971726,-0.014854006,0.043044683,-0.031616662,-0.052682627,-0.003095833,0.022258282,0.034642931,0.119955055,0.092714921,-0.132377923,-0.047189966,-0.232206538,-0.012637024,-0.038312122,0.02141669,0.125099957,0.004286423,0.111246675,0.012450639,0.052013814,0.093176745,-0.005136991,0.007866332,-0.078605317,-0.040497031,0.012044648,0.134281516,-0.015267573,-0.000685435,0.074672349,-0.01612751,0.418292224,-0.008380182,-0.271242529,-0.024117514,-0.026543487,0.040626079,-0.135443568,0.012359345,0.034039121,0.294573724,-0.014499751,0.047905944,0.000450855,0.055490699,-0.0345039,0.1793942,0.003180259,-0.480314702,0.07282953
comp391,0.025527215,-0.028664684,-0.341698617,-0.009133775,-0.030569976,0.395155251,-0.065072857,-0.078165993,-0.015267633,0.016202735,0.053084698,0.022963282,-0.013350453,0.006928585,-0.007456166,-0.058362965,-0.020494839,-0.050936993,-0.016464796,0.0835592,0.020699039,0.056721874,0.068247102,-0.145562261,-0.032803312,-0.220959172,0.040402088,0.019825473,0.015022768,0.138684601,0.032457065,0.261506677,0.051766027,0.056411296,0.081418946,0.055332489,-0.039850712,-0.026784515,-0.038670581,-0.033901114,0.195513457,0.077121586,-0.000607561,0.044879388,0.004136235,0.336469501,0.000179326,-0.233712941,-0.001255356,0.015964769,0.028407067,-0.145161912,0.016819784,0.010994354,0.258772045,0.028504662,0.0413373,-0.019302746,0.068406455,-0.004283985,0.201416656,0.060485624,-0.350004673,0.070090652
comp392,0.082865238,0.029338216,0.057693601,0.079539314,-0.028770011,0.510140121,-0.293700218,-0.078683987,-0.001367324,0.14078705,-0.112502329,-0.000121489,-0.049623854,0.027238443,-0.003430012,0.00928723,-0.015226806,0.026269587,-0.038597081,-0.009456517,0.125361338,0.009453234,0.042368248,-0.33472535,0.029326299,-0.302308738,0.02116096,-0.003786231,0.120624922,0.044084806,0.008546368,0.23864606,-0.062476233,0.074643418,0.140172571,0.018249469,-0.120856382,-0.009106427,0.001443335,0.069104418,0.470666438,0.000226308,0.000444707,-0.070884995,-0.001104556,0.297432303,-0.101552501,-0.041941121,-0.051045965,-0.060736068,0.02143617,-0.176787987,0.017200679,-0.073301785,0.308887511,-0.090611346,0.04209495,0.079723358,0.063029736,-0.033431582,0.205630869,-0.01638131,-0.302672476,0.045675393
comp393,0.000265435,-0.015327994,-0.46096018,-0.008022834,-0.03386211,0.400391906,-0.02423281,0.013988511,-0.039991777,0.030650984,0.036304455,-0.013062735,-0.010403334,0.016689444,0.046518799,-0.0365934,-0.022967028,-0.02640551,-0.082157508,0.048138648,0.014347379,0.149042472,0.096083023,-0.124011859,-0.041811164,-0.250457644,0.010185655,0.003214058,0.019781349,0.12159124,-0.00987725,0.154479384,0.045561537,0.052446991,0.090710931,0.045674946,-0.077615187,-0.006007791,0.000204245,0.001353916,0.162766218,-0.106253691,-0.030345663,0.058781847,-0.000479165,0.337432772,-0.088388905,-0.280955344,-0.026733428,-0.070941359,0.031857759,-0.122948185,-0.000966972,0.034954458,0.269387364,-0.072216071,0.01065786,-0.071181275,0.009392613,0.000451778,0.197047159,0.029011033,-0.358988762,-0.011596774
comp394,0.1047282,-0.133538678,-0.987001657,-0.011973479,-0.005776901,0.236332446,0.042675141,0.132356882,0.02661589,0.021089671,0.08550597,-0.028920786,-0.004530306,-0.053690866,0.277681619,0.180875972,-0.024808545,0.021251796,0.080924086,0.163983285,-0.091789767,0.056622531,0.042874612,-0.080957577,-0.102962382,-0.215296715,-0.88634789,0.100831881,-0.092227809,0.094403535,0.185689554,-0.158468336,-0.065740556,0.141750604,0.007886871,0.086671799,0.158744976,0.048982464,-0.162438706,0.1576619,0.116274714,0.06924282,-0.077237584,0.082345329,0.073660128,0.403703183,0.029822815,-0.657390773,-0.012611115,-0.050996058,0.123906791,-0.113892302,0.156735107,0.031617448,0.536731482,-0.044447012,-0.050967187,-0.051577143,-0.080543384,-0.0782189,-0.377852947,0.054536335,-0.92892617,0.039052498
comp395,0.072772697,-0.051338401,0.068414591,0.14614059,-0.041182101,0.416997641,-0.038041525,-0.093680479,0.055514988,0.027014036,0.107145265,0.043355901,-0.032834638,-0.02233601,-0.040610299,-0.025523162,-0.111105785,-0.018668504,-0.010473493,0.023914795,0.066312596,-0.100401781,0.062121443,-0.25742355,0.049796082,-0.332022429,0.012197356,0.054664426,0.048209257,0.032506119,-0.015142703,0.239914566,-0.019709151,0.124883696,0.197410718,0.038608003,-0.069179244,-0.053111065,-0.035951104,0.099868238,0.386218011,0.032423813,0.037091967,-0.021273166,0.004937858,0.380280793,-0.050893378,-0.032370206,0.004042931,0.060963437,0.014898896,-0.140358135,0.048619118,0.116222806,0.320282072,0.05829886,0.057682425,-0.046364307,0.004812341,-0.030483676,0.196437821,0.087016471,-0.287627012,0.051355191
comp396,0.171619862,-0.007013115,0.017778587,0.02181709,-0.023049049,0.556384981,-0.041839648,-0.066019855,-0.023202892,0.014652992,0.062365722,0.058977667,-0.010158289,-0.040252745,0.027559925,-0.015685033,-0.004980554,-0.049666088,-0.015153344,0.022061137,0.124780968,-0.100069813,0.056540757,-0.337275743,-0.006530981,-0.238790572,0.029881278,-0.001415815,0.024723347,0.117029041,-0.013075686,0.195549488,-0.033497065,0.081908889,0.071136706,-0.010760284,-0.142603576,0.064721987,-0.019331358,-0.061310641,0.455597073,0.014219115,0.00806579,-0.026157647,0.020428972,0.284903824,0.065227792,-0.176738188,0.006069484,0.026166301,0.010691762,-0.135095865,0.028638558,0.014315402,0.381531626,-0.003201377,0.015538605,0.016630478,-0.060359646,-0.057597518,0.171880007,0.024304844,-0.424286187,0.051844038
comp397,-0.022378832,-0.048760105,-0.568014205,-0.013004909,-0.037553303,0.290683627,-0.359095186,-0.06233101,0.000486872,0.020042729,0.053447135,0.114763387,-0.012587486,-0.003821874,-0.010732697,-0.023131713,-0.030429583,-0.058380596,-0.022655327,0.08007165,-0.056446768,-0.073775813,0.090890907,-0.137250125,0.006730925,-0.199957997,-0.046030633,0.019664794,0.044356234,0.115912884,-0.006615805,0.180453748,0.046174873,0.066571087,0.095030777,-0.029317591,-0.047492627,-0.074425258,-0.004597334,-0.021346904,0.142073512,-0.001198727,-0.010440439,-0.009269626,-0.06461028,0.344284594,0.046348084,-0.307772666,0.010787954,0.008661201,0.048911124,-0.119497269,0.131050631,0.01695182,0.31326589,-0.099513344,0.006559061,-0.152824879,-0.04962885,0.005675239,0.112500265,0.036587983,-0.550120711,0.129247099
comp398,0.091140658,0.074140251,0.061371528,0.117870323,-0.065346338,0.527872145,-0.187137425,-0.098774262,0.001213912,0.059092235,-0.009879241,-0.039747864,-0.020181771,-0.035710823,0.048642304,0.040848766,-0.033778273,-0.003519757,-0.047546443,0.028091764,0.159655809,-0.052637648,0.039891787,-0.30692482,0.036468044,-0.370707363,0.023437114,-0.015111895,0.069151826,0.024429644,0.071840584,0.229687527,-0.046037789,0.04038332,0.17956838,-0.023072755,-0.12372756,0.02513214,-0.013499973,0.055152413,0.487103105,-0.05123857,0.01583641,-0.012929244,-0.016329521,0.408033937,-0.001623863,-0.034670927,0.048278399,-0.027750919,0.043127865,-0.093411237,0.013989367,0.069831714,0.329049617,0.064647011,0.031635229,-0.026895026,0.034739085,-0.065352723,0.195302427,0.005375188,-0.333642602,0.002626852
comp399,0.060398553,-0.085854456,0.057688981,0.124196291,-0.027904106,0.489733696,-0.090874299,-0.051890455,0.071357116,0.10269767,-0.051797453,0.013334032,-0.023099275,0.042056955,-0.047956441,-0.062264521,-0.036487885,-0.010886501,-0.124018535,0.103636421,0.150603279,-0.000524547,0.096345298,-0.239002943,-0.054385699,-0.25012967,0.028616676,0.066157177,0.00656401,0.02799633,0.010545311,0.284981817,0.029079458,0.037537072,0.094780721,-0.041804783,-0.199731499,-0.004758404,0.027764853,0.041343443,0.531458437,-0.10499838,-0.032362539,-0.004556466,-0.025693052,0.384290487,-0.060363933,-0.148043036,0.129277378,0.022757661,0.02372691,-0.113976613,0.019288048,0.034368958,0.280792356,-0.038300857,-0.011123406,0.047393158,-0.028620474,-0.073375799,0.089321569,0.029217878,-0.307018131,-0.031274471
comp400,0.077578098,-0.009873812,0.062863931,0.146049604,-0.034403354,0.606391013,-0.04190648,-0.034839354,-0.048231252,0.076021522,0.091813236,0.014296261,-0.033264197,0.029981067,-0.078196645,-0.002582918,-0.013214608,0.036706135,-0.045833092,0.044981908,0.115210146,-0.006280007,0.007157576,-0.44595924,0.002950992,-0.286518782,0.025092531,0.034800705,0.068893112,0.027741354,0.043601453,0.217785686,-0.078058235,0.077706359,0.118621774,-0.003357951,-0.131242827,0.023010487,-0.012220133,0.009968664,0.289413869,-0.026432464,0.039543059,0.024908714,0.05203566,0.269623637,-0.002308256,-0.032797486,-0.133853287,-0.060149569,0.015253842,-0.106379911,-0.068773389,-0.044429373,0.27596119,-0.021336025,0.021350542,-0.051673699,0.028237272,-0.08711125,0.185122907,-0.043067742,-0.466118485,0.124711685
comp401,0.053969037,-0.020232162,-0.018878758,0.023491684,-0.028340153,0.432140082,-0.03346359,-0.104431473,-0.009844203,0.020960605,-0.240582421,-0.004880593,-0.015323056,0.017180337,0.047407746,-0.007551166,-0.00703643,0.054215223,-0.036695901,-0.007475703,0.076522842,-0.010502396,0.05290059,-0.254305631,-0.055184498,-0.206424505,0.03159444,0.041881695,-0.02205818,0.127977282,-0.008955153,0.255501121,0.098188721,0.062919021,0.091590241,-0.036595568,-0.145791084,-0.031956848,-0.025661433,0.027877528,0.351060063,0.030436266,-0.022875311,0.004022629,-0.015189904,0.348593265,-0.036654398,-0.192519262,-0.100922458,0.079047084,0.013499558,-0.205720201,-0.04985087,0.059170067,0.257743448,-0.027780466,0.043599237,0.02458759,0.004915546,0.007177273,0.182600915,-0.031204127,-0.377004147,0.059335757
comp402,0.006571485,0.019017311,0.008842302,0.046151388,-0.025993181,0.436194897,-0.015593534,-0.020074856,-0.063146211,0.032597657,0.038708009,0.058394361,-0.012032721,-0.075162143,0.050388001,-0.017125955,-0.003865797,0.005208549,-0.093723945,-0.028775455,0.081215553,-0.028063403,0.053405419,-0.305272251,-0.023389665,-0.168924704,0.032305114,0.028366992,0.088568226,0.101825446,0.007297816,0.306739867,-0.026959874,0.053978302,0.075275406,-0.027481949,-0.213059232,-0.071052551,0.067993797,-0.030155234,0.28991273,-0.071947321,-0.054543022,0.027233623,-0.000645649,0.280065507,-0.068698376,-0.172906175,0.060579516,-0.029288558,0.011213839,-0.246160105,-0.080715567,-0.088899173,0.287868381,-0.014261181,0.007974518,0.034483686,-0.033918213,-0.049926519,0.144569203,-0.007864423,-0.435132027,0.12401776
comp403,-0.013466292,-0.045021079,0.035270993,0.056330804,-0.023711268,0.325704634,-0.01248418,-0.069126189,0.036685362,0.029141674,0.039143365,0.050400399,-0.011501401,0.041663874,-0.010038879,-0.04172812,-0.004971814,0.042519756,-0.078010328,-0.031634752,0.087623388,-0.080575332,0.030158872,-0.466253877,0.037782613,-0.217239648,0.027637091,0.01566495,0.076576822,0.097250119,0.027808929,0.253293872,0.025149435,0.051056776,0.060115192,0.126032427,-0.114153899,-0.03527838,-0.037601545,0.012865607,0.365700364,0.023305848,0.008946751,-0.043072801,0.026260654,0.409097642,-0.017650221,-0.14987582,0.060265355,0.004128736,0.017523646,-0.155703425,0.049413685,-0.014032068,0.29259789,0.021088265,0.02845653,-0.025251919,0.015542361,-0.061488185,0.156024039,-0.016951714,-0.490509361,0.113518044
comp404,-0.015986089,-0.078255847,-0.315139323,-0.011276654,-0.028741566,0.408530325,-0.013746364,-0.046161927,-0.006930174,0.017987894,0.044497244,0.044388954,-0.0120831,0.04983557,0.002438421,0.025238791,-0.012944127,0.037966512,-0.048319448,-0.013640459,0.078823611,-0.065019861,0.080259025,-0.140042856,0.056572016,-0.158513263,0.036209352,-0.024585109,0.107024819,0.121288955,-0.00089007,0.259008169,0.050185587,0.069142431,0.095314652,0.018676147,-0.126746237,-0.081762306,-0.014854996,-0.028536074,0.154341042,0.004281932,-0.051655862,0.007953322,0.068010449,0.365139067,0.027329748,-0.266432911,0.073643036,0.045550607,0.027659386,-0.16957593,0.004593581,0.015071548,0.212400422,0.056948822,0.029869303,-0.061979622,0.073906004,-0.078418486,0.21036239,0.021154113,-0.530760169,0.02954047
comp405,0.083501533,-0.052398749,-0.450814903,-0.019769324,-0.038136799,0.38293317,-0.013793343,-0.03974627,-0.031712666,0.033431131,0.015264317,0.044363305,-0.01476796,0.046324607,0.051639099,0.029465079,-0.025140679,0.017196136,-0.006087659,-0.002902783,0.071435817,-0.054873422,0.105913363,-0.136780888,0.073268227,-0.225400805,0.009264083,-0.0444584,0.106283307,0.133347988,0.02365436,0.239564091,-0.024439381,0.063906938,0.11425253,-0.032430295,-0.070907854,-0.098718375,0.001539505,-0.016017949,0.172538638,-0.021155439,-0.057798568,0.007350127,0.080259383,0.305984914,0.004191591,-0.313652903,0.075282484,0.018185982,0.030697733,-0.140495405,-0.000560574,-0.006963526,0.237627447,-0.068846799,0.028371427,-0.07196895,0.075624242,-0.091593124,0.190468326,0.013187069,-0.295330495,0.100460649
